UID,Target
124316,high
125187,medium
96707,low
107221,medium
83006,medium
96773,low
79908,high
156547,medium
131424,low
128130,high
64837,medium
142531,medium
78204,medium
97568,medium
58826,medium
66315,medium
74244,medium
43552,low
55204,high
153423,medium
158141,low
130135,high
39931,medium
22429,high
74558,low
63301,high
44002,high
92227,high
4198,low
79791,low
123516,medium
12199,medium
116944,medium
15739,medium
4937,medium
39362,low
87294,medium
38223,medium
80970,high
25601,medium
20150,high
28534,low
70210,low
31238,high
145497,high
102058,high
47783,high
75579,high
9614,high
106675,high
100222,medium
6745,low
16565,low
82038,medium
43941,medium
56948,medium
91856,high
58274,medium
19589,medium
40978,low
13148,high
114983,low
136965,low
101677,medium
144989,low
3021,medium
763,medium
42230,medium
106317,low
102537,medium
159856,medium
31641,medium
148906,high
119933,low
75109,medium
68525,low
127669,low
27669,medium
148981,low
103073,low
96905,medium
45680,medium
2431,medium
34834,high
31490,high
63315,low
147916,low
45754,medium
126270,high
50375,medium
47803,medium
42065,low
72797,medium
147917,medium
2690,medium
124448,low
88961,low
47686,medium
4822,medium
14837,medium
54402,low
71864,medium
23322,medium
60569,high
140691,medium
118914,medium
59246,medium
35442,medium
156264,high
24148,low
38360,low
60213,medium
27024,medium
113323,medium
464,medium
83568,high
39573,medium
69256,high
149684,medium
60998,medium
64705,medium
18861,medium
10855,medium
154620,high
151036,medium
116629,medium
33881,medium
81398,medium
60844,high
121745,medium
76742,low
105115,low
15491,medium
69901,low
70904,medium
49514,low
157598,low
103538,medium
122245,low
127540,low
131282,medium
40771,medium
62362,low
108564,low
92187,medium
1683,medium
77199,medium
731,high
67962,medium
94920,medium
33933,medium
85231,medium
15894,low
60307,high
7368,high
4851,high
23602,medium
151555,high
7500,medium
77228,medium
24645,medium
25822,low
49873,medium
44915,medium
45463,medium
151999,medium
30368,medium
149211,medium
108171,high
23279,high
69598,medium
49298,low
72310,medium
58261,medium
117031,medium
67483,medium
119700,low
134240,medium
119680,medium
40260,medium
144086,medium
128983,low
72096,low
82287,medium
58211,medium
103940,medium
154228,medium
83227,low
33409,medium
25537,medium
123701,high
116917,medium
85322,low
22373,high
82310,high
90028,medium
39950,low
37658,low
41447,low
30984,medium
109638,high
154631,medium
103748,medium
10499,medium
42410,medium
47371,medium
95306,high
1988,medium
80122,medium
48990,medium
121802,medium
45900,medium
154341,high
154743,high
68397,medium
102825,medium
94492,medium
27777,medium
115435,medium
130656,high
41757,low
7039,medium
137821,low
156721,medium
112192,medium
27145,low
4645,high
24039,low
55519,high
132576,low
146101,medium
30956,high
73173,medium
52420,medium
131618,medium
128736,high
95013,medium
154573,low
98196,medium
70851,medium
42700,medium
67053,high
66027,medium
121099,medium
146261,medium
6245,medium
116285,medium
26494,medium
128569,medium
38065,medium
155977,medium
120038,medium
63994,medium
51971,low
54265,medium
136542,low
134447,medium
105592,medium
24668,medium
46023,medium
151715,medium
94895,high
27564,low
143225,medium
87974,high
64522,low
104927,medium
40236,medium
8849,medium
28845,medium
149339,high
155701,medium
102174,high
1364,medium
145298,medium
31667,high
25703,low
7841,medium
141990,medium
87092,medium
93318,low
96817,medium
23168,medium
23522,high
15789,medium
68910,medium
58803,high
145766,high
18349,low
49301,medium
154011,medium
80752,medium
58565,high
88031,medium
130129,high
144171,low
134028,medium
124839,medium
153706,low
25535,low
83275,medium
43828,high
9304,medium
3107,medium
41877,medium
12937,medium
107821,medium
91151,medium
155355,medium
25515,medium
156424,medium
101762,medium
61283,medium
42165,medium
62428,medium
114781,high
97125,medium
81935,medium
66107,low
35119,medium
159091,medium
15308,medium
34298,high
10454,medium
8429,low
80386,medium
74381,low
78925,low
95186,medium
29974,high
36733,low
140318,medium
38698,medium
52521,high
62964,low
119220,medium
77778,low
871,low
24140,high
43149,medium
59089,low
36068,medium
35006,low
61215,medium
149447,medium
80573,low
13399,medium
113162,medium
151873,medium
45419,medium
97251,high
145652,medium
18414,high
157475,medium
85993,high
109262,low
67230,medium
87362,low
87476,high
80241,medium
27233,medium
3983,high
48637,high
150782,low
58817,high
115803,low
145871,low
48826,low
98621,medium
134245,low
33763,high
93591,low
15662,medium
132788,high
52493,medium
89751,low
3755,medium
25968,medium
32177,high
77877,low
47826,medium
130713,medium
24534,low
58950,medium
64398,medium
80401,medium
81379,medium
138920,low
110368,low
115692,low
62979,low
25926,medium
32025,high
106990,medium
10946,medium
33320,medium
105651,medium
1168,low
83601,high
150654,medium
85146,high
108796,low
40843,medium
75613,low
16024,high
46583,low
10987,medium
94366,medium
97512,medium
4689,medium
132330,medium
73887,low
79165,medium
99743,high
6186,high
23215,medium
43475,medium
93218,medium
42610,medium
32966,low
28031,medium
124987,medium
20641,high
2507,medium
38559,high
130748,medium
69480,high
21373,medium
80176,low
119723,low
128721,medium
94692,medium
43678,low
124038,medium
36157,high
63779,medium
149542,medium
122998,high
20625,medium
35485,medium
3942,low
25717,medium
158221,high
114755,medium
57540,low
88182,medium
54948,medium
86333,high
79084,high
67551,high
52474,medium
27728,medium
139386,low
128969,medium
87842,high
28839,medium
95175,medium
2472,medium
160123,high
14323,high
46303,medium
6963,medium
146200,medium
126101,medium
31344,medium
3669,high
11946,low
31907,low
75135,medium
63199,medium
100337,high
762,low
62538,medium
151327,medium
36561,low
107172,high
136590,medium
60909,low
145502,medium
141602,low
155577,high
99480,medium
30521,medium
41845,high
55552,high
52374,medium
101700,high
129852,medium
30109,medium
90707,high
142478,high
105061,medium
120251,low
70491,medium
145351,high
117592,low
87919,medium
30508,high
41675,medium
156646,high
32735,medium
90128,medium
34481,medium
70596,high
40219,medium
98341,high
149761,low
35329,medium
77596,high
75572,medium
100252,medium
137902,medium
26818,medium
115034,medium
116780,high
39020,medium
119225,medium
121749,low
116023,high
4692,medium
70046,medium
92418,low
15001,medium
113965,high
109727,medium
74366,high
83634,high
77754,medium
60492,low
43069,low
92754,low
25380,medium
2604,high
69660,medium
109769,medium
110909,high
126118,high
26874,low
77119,medium
65521,medium
65087,medium
98051,medium
5149,low
12233,medium
15916,medium
10699,high
28690,high
48916,high
48539,medium
73681,medium
67534,medium
67688,medium
98203,medium
37587,low
149440,medium
120480,low
89274,high
61821,low
38307,medium
30780,medium
45288,low
120113,medium
26688,medium
16290,medium
33784,medium
155387,medium
13808,high
70783,medium
43935,low
98920,medium
87992,high
125808,medium
13315,high
25901,medium
119531,medium
11104,low
72944,high
149,medium
137099,low
115035,medium
12346,medium
66569,medium
123512,medium
2733,medium
110648,medium
36173,low
110533,high
87148,medium
107211,high
104104,medium
10562,low
78578,low
130787,medium
43251,low
55309,medium
52337,high
65693,medium
93975,medium
105420,medium
70222,low
16147,low
111255,medium
119093,low
136867,medium
93470,medium
30900,medium
141885,medium
17354,medium
54236,medium
31661,high
122500,medium
3998,medium
30149,medium
134500,low
159478,high
121586,high
41195,medium
110433,medium
40434,low
2146,medium
73975,medium
135137,medium
59533,medium
35321,low
45188,medium
104887,medium
109073,medium
20110,medium
117801,high
85086,low
120350,low
18729,high
43460,medium
71277,low
129496,high
25495,high
76085,medium
72615,medium
141826,medium
1949,medium
20356,low
18430,low
93878,medium
74879,medium
11149,medium
57837,medium
31566,medium
94636,high
20977,medium
80923,medium
88758,low
83144,medium
89305,medium
51700,high
105830,medium
82332,medium
47403,medium
26508,medium
2372,medium
138085,high
99485,medium
113416,medium
116713,low
101046,medium
10472,medium
117228,high
15209,low
67395,high
32125,high
36982,high
45070,medium
62158,low
60784,medium
150298,medium
289,low
9620,high
137004,medium
54140,high
89786,low
93592,medium
32433,high
42706,high
99374,medium
154272,medium
51269,low
149675,medium
19000,medium
159060,medium
70426,medium
64363,medium
34391,medium
71420,medium
76728,high
103528,medium
115812,high
50713,high
65238,low
19719,medium
121296,medium
125064,medium
28272,medium
156934,high
154064,medium
87980,low
23114,medium
89910,high
146836,medium
45387,medium
121615,medium
148094,medium
65378,low
38815,low
131570,medium
53753,high
91111,low
88356,medium
50249,medium
7543,medium
124553,medium
41036,low
29306,high
17367,medium
153560,medium
47547,low
56460,medium
57933,medium
60258,high
149683,medium
37022,low
135107,medium
44530,low
17203,high
120452,medium
48833,low
155183,high
83928,high
55750,high
158237,medium
93669,medium
51312,medium
17323,high
98312,medium
124155,medium
107905,medium
153253,low
65762,medium
135880,medium
140239,medium
147292,high
49315,high
145553,medium
55816,medium
19088,medium
14421,medium
52613,medium
11247,medium
66762,medium
72299,medium
360,medium
54770,medium
73008,medium
91872,high
149928,high
40324,low
14534,medium
83418,high
25570,medium
108633,medium
21629,medium
121795,medium
52620,medium
19431,high
124825,high
7949,low
83363,high
140294,medium
140921,medium
37833,medium
113482,medium
21779,low
144557,low
27339,low
146390,medium
132854,medium
114121,medium
157994,medium
145549,medium
3081,medium
124308,medium
67779,medium
97903,high
109891,high
127764,medium
68763,medium
145812,high
7696,medium
70270,high
2459,low
79575,medium
73509,medium
124077,medium
119368,medium
72577,medium
112397,medium
106403,medium
89091,low
22138,medium
70130,medium
62904,high
156476,low
20629,medium
140037,medium
65408,medium
63192,medium
148064,medium
56548,low
127070,high
77342,medium
111895,medium
8700,medium
101481,high
37606,high
33934,medium
18190,medium
35135,medium
87886,medium
49767,medium
5109,medium
127243,low
51832,low
41750,medium
7408,medium
133391,medium
75756,medium
128321,medium
67104,medium
88745,medium
160156,medium
90773,low
4164,low
120695,medium
108846,medium
21187,low
115668,medium
43081,low
56163,medium
1664,medium
157326,medium
131163,medium
131584,medium
25607,medium
35881,low
75071,medium
115658,high
133838,low
133092,high
14951,medium
118716,medium
44011,medium
39868,medium
4072,high
20436,low
40299,medium
24245,high
51533,medium
129181,medium
158734,high
112736,high
8821,medium
80662,low
17833,low
32670,medium
36921,low
56353,medium
24295,low
119694,low
7760,medium
95933,high
60036,medium
47032,low
128652,medium
80312,high
31447,low
11130,low
110875,low
49553,low
11463,low
34405,medium
17033,low
109386,medium
6645,low
35608,medium
4187,low
99072,medium
77302,medium
25847,medium
77121,low
6834,medium
52262,high
80551,medium
16524,high
117624,medium
87495,high
49084,medium
57601,high
119630,medium
10973,medium
2176,low
84390,medium
154669,low
135612,medium
47491,medium
108698,low
13301,medium
75511,medium
44395,low
57391,medium
68077,medium
116172,high
120293,low
136323,medium
7713,medium
125275,low
101870,low
17324,high
17708,medium
61388,medium
93007,low
25420,low
35937,low
951,medium
15514,high
156347,low
135330,medium
139306,high
41649,medium
92839,medium
126803,low
4416,medium
124508,high
15996,high
112411,low
127729,high
122098,medium
67146,high
16975,high
92936,low
70110,medium
81424,medium
5909,high
16810,medium
146448,medium
42658,medium
109887,medium
65421,high
111038,high
12321,low
143687,medium
98479,medium
132572,medium
150981,medium
142644,high
13598,medium
27284,medium
60867,high
29840,low
39875,medium
146612,medium
110488,low
77793,high
120843,medium
157267,medium
25726,low
40383,low
126013,medium
78748,low
28138,low
91999,low
56012,medium
48429,high
60064,medium
99500,medium
99365,medium
77750,low
136387,high
124119,high
29456,high
77345,low
58167,medium
125478,medium
140688,medium
115529,medium
78151,medium
131858,medium
128002,medium
137334,medium
125208,high
17089,medium
59470,high
65285,medium
1629,medium
145698,medium
55534,medium
98587,low
150615,medium
64587,low
99573,medium
152393,medium
156155,medium
106922,medium
100292,medium
149024,medium
53704,low
17405,low
1380,medium
104796,medium
49309,low
2198,low
101338,medium
18215,medium
128025,medium
10385,high
12575,low
131371,low
47871,medium
3273,medium
23208,medium
155838,medium
111318,low
118199,medium
146318,medium
37218,high
36087,medium
158000,medium
78962,medium
35758,medium
83707,high
105821,medium
112469,medium
17059,medium
69790,medium
140326,medium
40943,low
35907,low
131546,high
34278,medium
42305,medium
26328,medium
150383,medium
31400,low
153634,medium
149976,low
151760,medium
36276,medium
137762,medium
69096,low
67114,medium
4917,medium
123109,medium
98160,high
149583,medium
9405,high
142204,low
84218,high
54593,medium
28179,high
74967,low
101360,medium
104669,low
60662,medium
134080,low
53086,medium
62132,medium
110864,low
44654,medium
46577,medium
128281,medium
7465,medium
75915,high
112932,medium
25993,low
133131,high
153600,medium
134031,medium
152501,medium
158304,high
6473,low
10563,medium
159722,medium
90637,medium
141015,medium
34152,high
79848,low
64564,medium
69128,medium
125553,medium
35733,medium
155209,medium
9431,low
6294,medium
154319,low
28373,low
129063,medium
111782,medium
159857,medium
145685,high
36935,medium
46670,high
41833,medium
110477,medium
38038,medium
160082,high
33153,high
68704,low
98482,medium
155175,medium
135509,medium
89892,high
77358,low
147271,medium
30739,medium
153790,low
54516,medium
119940,medium
128460,medium
12112,low
147902,medium
141466,low
157682,medium
21160,low
134162,medium
153765,high
80002,low
36649,medium
77994,medium
140994,low
105468,medium
69239,low
47751,low
126875,low
97953,medium
19680,high
138703,low
146084,high
40756,medium
132428,high
34586,high
116519,medium
156344,low
139344,low
147326,high
7185,high
16908,medium
59294,medium
16906,medium
135859,low
144681,medium
110590,medium
147459,medium
50002,high
103793,low
25873,medium
74716,medium
